ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
62,off,6,0.154693,0.000,7,401.21
63,off,6,0.137834,0.200,7,1712.37
64,off,6,0.130890,0.200,7,400.84
65,off,6,0.152887,0.200,7,1711.84
66,off,6,0.126923,0.200,7,403.48
67,off,6,0.148768,0.200,7,1715.55
68,off,6,0.152410,0.200,7,399.94
69,off,6,0.135929,0.200,7,1709.11
70,off,6,0.135665,0.200,7,402.36
71,off,6,0.176255,0.000,7,1710.24
72,off,6,0.135652,0.200,7,398.36
73,off,6,0.152376,0.200,7,1708.58
74,off,6,0.129954,0.000,7,421.00
75,off,6,0.142946,0.200,7,1713.17
76,off,6,0.135340,0.200,7,400.60
77,off,6,0.142409,0.200,7,1711.57
78,off,6,0.170036,0.000,7,400.08
79,off,6,0.141912,0.200,7,1710.25
80,off,6,0.164851,0.200,7,401.12
81,off,6,0.157936,0.200,7,1710.67
82,off,6,0.124475,0.200,7,400.50
83,off,6,0.135812,0.200,7,1709.54
84,off,6,0.132842,0.200,7,400.31
85,off,6,0.137327,0.200,7,1710.95
86,off,6,0.138314,0.200,7,400.04
87,off,6,0.147273,0.200,7,1710.51
88,off,6,0.135151,0.200,7,402.53
89,off,6,0.152887,0.200,7,1711.37
90,off,6,0.144542,0.200,7,401.78
91,off,6,0.135444,0.400,7,1713.97
92,off,6,0.137070,0.400,7,401.29
93,off,6,0.137898,0.200,7,1723.26
94,off,6,0.112020,0.400,7,403.66
95,off,6,0.131002,0.200,7,1722.01
96,off,6,0.135727,0.200,7,406.16
97,off,6,0.135929,0.000,7,1722.70
98,off,6,0.153782,0.200,7,402.97
99,off,6,0.130666,0.400,7,1718.67
100,off,6,0.122612,0.200,7,401.63
101,off,6,0.143716,0.200,7,1718.01
102,off,6,0.162011,0.200,7,403.71
103,off,6,0.130109,0.200,7,1717.74
104,off,6,0.143513,0.200,7,402.84
105,off,6,0.136294,0.200,7,1719.38
106,off,6,0.152648,0.200,7,403.94
107,off,6,0.133109,0.400,7,1718.40
108,off,6,0.146965,0.200,7,402.22
109,off,6,0.129811,0.200,7,1719.07
110,off,6,0.141288,0.200,7,403.72
111,off,6,0.141767,0.400,7,1721.23
112,off,6,0.135795,0.400,7,422.87
113,off,6,0.141964,0.400,7,1721.62
114,off,6,0.145953,0.200,7,403.20
115,off,6,0.136481,0.200,7,1720.18
116,off,6,0.177717,0.200,7,402.32
117,off,6,0.122161,0.200,7,1718.61
118,off,6,0.142222,0.200,7,403.64
119,off,6,0.134695,0.200,7,1717.28
120,off,6,0.158821,0.200,7,404.35
121,off,6,0.133249,0.200,7,1718.88
122,off,6,0.126296,0.400,7,405.42
123,off,6,0.144121,0.400,7,1721.45
124,off,6,0.128631,0.200,7,404.14
125,off,6,0.140358,0.200,7,1720.61
126,off,6,0.134832,0.200,7,403.77
127,off,6,0.139881,0.200,7,1720.47
128,off,6,0.138736,0.200,7,401.12
129,off,6,0.186807,0.200,7,1715.09
130,off,6,0.124617,0.400,7,403.74
131,off,6,0.154292,0.000,7,1723.47
132,off,6,0.138326,0.200,7,402.50
133,off,6,0.135366,0.200,7,1716.39
134,off,6,0.152083,0.200,7,403.14
135,off,6,0.120582,0.400,7,1716.87
136,off,6,0.134830,0.200,7,402.17
137,off,6,0.135350,0.200,7,1717.87
138,off,6,0.145517,0.200,7,399.98
139,off,6,0.135726,0.200,7,1707.25
140,off,6,0.155731,0.200,7,401.06
141,off,6,0.131872,0.200,7,1707.58
142,off,6,0.128381,0.400,7,400.99
143,off,6,0.122193,0.400,7,1709.94
144,off,6,0.153343,0.200,7,401.60
145,off,6,0.133564,0.200,7,1706.44
146,off,6,0.160801,0.200,7,403.16
147,off,6,0.140016,0.400,7,1705.58
148,off,6,0.134390,0.400,7,402.09
149,off,6,0.136710,0.400,7,1707.53
150,off,6,0.129320,0.400,7,421.23
151,off,6,0.136841,0.200,7,1722.11
152,off,6,0.133515,0.200,7,403.26
153,off,6,0.156273,0.200,7,1721.96
154,off,6,0.139024,0.200,7,403.96
155,off,6,0.124773,0.400,7,1720.40
156,off,6,0.136390,0.400,7,403.33
157,off,6,0.123195,0.400,7,1721.56
158,off,6,0.135522,0.200,7,401.60
159,off,6,0.166044,0.200,7,1716.27
160,off,6,0.162358,0.200,7,401.92
161,off,6,0.147944,0.200,7,1717.52
162,off,6,0.154953,0.200,7,404.77
163,off,6,0.138653,0.200,7,1716.96
164,off,6,0.151715,0.200,7,403.20
165,off,6,0.130404,0.400,7,1718.72
166,off,6,0.113060,0.200,7,401.90
167,off,6,0.130475,0.200,2,1715.53
168,off,6,0.143549,0.200,7,403.47
169,off,6,0.123418,0.200,2,1729.99
170,off,6,0.120856,0.400,7,406.36
171,off,6,0.134883,0.200,7,1724.61
172,off,6,0.131554,0.200,7,408.92
173,off,6,0.120731,0.200,7,1723.51
174,off,6,0.166102,0.000,7,405.83
175,off,6,0.128427,0.200,7,1724.06
176,off,6,0.144989,0.000,7,407.17
177,off,6,0.176120,0.200,7,1724.05
178,off,6,0.126536,0.200,7,401.72
179,off,6,0.147696,0.200,7,1708.39
180,off,6,0.152829,0.200,7,402.77
181,off,6,0.148797,0.200,7,1710.20
182,off,6,0.130148,0.200,7,400.70
183,off,6,0.141308,0.200,7,1710.91
184,off,6,0.119748,0.400,7,402.52
185,off,6,0.125730,0.200,7,1718.93
186,off,6,0.139950,0.400,7,401.47
187,off,6,0.154217,0.200,7,1715.81
188,off,6,0.144235,0.400,7,401.07
189,off,6,0.130537,0.400,7,1706.98
190,off,6,0.131859,0.400,7,400.25
191,off,6,0.131907,0.200,7,1709.67
192,off,6,0.142760,0.200,7,401.46
193,off,6,0.134703,0.200,7,1708.96
194,off,6,0.120895,0.400,7,400.60
195,off,6,0.118665,0.200,7,1706.30
196,off,6,0.136491,0.200,7,401.48
197,off,6,0.141111,0.200,7,1705.56
198,off,6,0.139347,0.200,7,400.95
199,off,6,0.132023,0.200,7,1709.08
200,off,6,0.145563,0.200,7,405.94
201,off,6,0.149509,0.200,7,1715.91
202,off,6,0.163395,0.200,7,399.67
203,off,6,0.157446,0.200,7,1717.42
204,off,6,0.137663,0.400,7,402.70
205,off,6,0.136120,0.200,7,1724.32
206,off,6,0.141042,0.200,7,400.13
207,off,6,0.157961,0.200,7,1718.08
208,off,6,0.155147,0.200,7,403.03
209,off,6,0.144520,0.200,7,1727.16
210,off,6,0.153465,0.200,7,402.05
211,off,6,0.135802,0.200,7,1729.03
212,off,6,0.137560,0.400,7,404.48
213,off,6,0.135536,0.200,7,1725.77
214,off,6,0.129233,0.400,7,404.46
215,off,6,0.143032,0.200,7,1720.02
216,off,6,0.152780,0.200,7,403.74
217,off,6,0.135175,0.200,7,1724.78
218,off,6,0.149764,0.200,7,404.23
219,off,6,0.137552,0.200,7,1718.80
220,off,6,0.121222,0.200,7,403.97
221,off,6,0.147945,0.200,7,1718.45
222,off,6,0.119961,0.200,7,403.89
223,off,6,0.140700,0.200,7,1718.41
224,off,6,0.145219,0.200,7,403.65
225,off,6,0.131768,0.200,7,1727.12
226,off,6,0.130839,0.200,7,403.92
227,off,6,0.118760,0.200,2,1719.16
228,off,6,0.133192,0.200,7,407.99
229,off,6,0.152870,0.000,7,1716.86
230,off,6,0.128033,0.400,7,403.25
231,off,6,0.128065,0.200,7,1718.18
232,off,6,0.129669,0.400,7,406.88
233,off,6,0.134474,0.400,7,1720.13
234,off,6,0.159111,0.200,7,403.25
235,off,6,0.131229,0.400,7,1718.11
236,off,6,0.135119,0.200,7,406.20
237,off,6,0.168344,0.200,7,1719.64
238,off,6,0.137719,0.400,7,403.93
239,off,6,0.125960,0.200,7,1716.13
240,off,6,0.151876,0.200,7,407.55
241,off,6,0.155717,0.200,7,1721.63
242,off,6,0.153582,0.200,7,404.61
243,off,6,0.124604,0.200,7,1730.64
244,off,6,0.148150,0.200,7,402.26
245,off,6,0.161530,0.200,7,1723.65
246,off,6,0.147672,0.200,7,405.93
247,off,6,0.150549,0.200,7,1723.21
248,off,6,0.136167,0.400,7,403.32
249,off,6,0.153878,0.200,7,1721.05
250,off,6,0.141493,0.400,7,405.02
251,off,6,0.142187,0.200,7,1719.43
252,off,6,0.144337,0.200,7,403.15
253,off,6,0.142084,0.200,7,1718.09
254,off,6,0.137760,0.200,7,404.90
255,off,6,0.135916,0.200,7,1719.96
256,off,6,0.123963,0.400,7,403.62
257,off,6,0.130384,0.400,7,1720.53
258,off,6,0.136122,0.200,7,404.68
259,off,6,0.126678,0.200,7,1720.94
260,off,6,0.158644,0.000,7,404.27
261,off,6,0.153326,0.000,7,1718.40
262,off,6,0.141450,0.400,7,403.89
263,off,6,0.159071,0.200,7,1736.64
264,off,6,0.129675,0.200,7,401.62
265,off,6,0.168135,0.200,7,1730.99
266,off,6,0.123939,0.200,7,403.74
267,off,6,0.143563,0.200,7,1730.37
268,off,6,0.141159,0.400,7,400.79
269,off,6,0.132132,0.400,7,1719.24
270,off,6,0.150429,0.200,7,407.45
271,off,6,0.137116,0.200,7,1721.68
272,off,6,0.145347,0.200,7,403.36
273,off,6,0.141059,0.200,7,1721.11
274,off,6,0.138083,0.400,7,406.47
275,off,6,0.139509,0.200,7,1725.00
276,off,6,0.137207,0.200,7,404.47
277,off,6,0.177682,0.000,7,1726.23
278,off,6,0.151566,0.200,7,408.25
279,off,6,0.145455,0.200,7,1718.67
280,off,6,0.126018,0.400,7,403.54
281,off,6,0.124881,0.200,7,1729.78
282,off,6,0.143314,0.200,7,400.87
283,off,6,0.145593,0.200,7,1728.29
284,off,6,0.172027,0.200,7,403.43
285,off,6,0.149328,0.200,7,1729.57
286,off,6,0.130004,0.400,7,400.84
287,off,6,0.118586,0.400,7,1727.86
288,off,6,0.142915,0.200,7,402.81
289,off,6,0.128476,0.200,7,1725.20
290,off,6,0.140217,0.200,7,399.69
291,off,6,0.142582,0.000,7,1728.31
292,off,6,0.148037,0.200,7,402.48
293,off,6,0.142256,0.200,7,1727.27
294,off,6,0.136456,0.200,7,404.60
295,off,6,0.150755,0.200,7,1728.14
296,off,6,0.136830,0.400,7,402.42
297,off,6,0.142978,0.000,7,1729.31
298,off,6,0.141636,0.200,7,401.99
299,off,6,0.129163,0.400,7,1720.56
