ep,mode,steps,final_err_m,monotonicity,steps_to_tol,avg_latency_ms
50,fepgate,6,0.116883,0.400,7,1743.07
51,fepgate,6,0.116728,0.400,7,420.67
52,fepgate,6,0.117283,0.400,7,1743.34
53,fepgate,6,0.117021,0.400,7,422.34
54,fepgate,6,0.119099,0.400,7,1739.61
55,fepgate,6,0.115156,0.400,7,420.96
56,fepgate,6,0.118991,0.200,7,1736.62
57,fepgate,6,0.113511,0.200,7,416.92
58,fepgate,6,0.117365,0.400,7,1738.46
59,fepgate,6,0.119177,0.200,7,416.84
60,fepgate,6,0.121583,0.200,7,1736.77
61,fepgate,6,0.113074,0.200,7,416.49
62,fepgate,6,0.114908,0.400,7,1736.09
63,fepgate,6,0.118857,0.200,7,417.11
64,fepgate,6,0.118506,0.200,7,1747.09
65,fepgate,6,0.116566,0.400,7,423.05
66,fepgate,6,0.115199,0.200,7,1741.43
67,fepgate,6,0.119352,0.200,7,420.67
68,fepgate,6,0.118018,0.400,7,1739.47
69,fepgate,6,0.115711,0.600,7,422.09
70,fepgate,6,0.118040,0.400,7,1740.08
71,fepgate,6,0.117126,0.200,7,421.17
72,fepgate,6,0.120025,0.200,7,1740.72
73,fepgate,6,0.119750,0.400,7,423.98
74,fepgate,6,0.119384,0.400,7,1740.41
75,fepgate,6,0.120153,0.400,7,415.08
76,fepgate,6,0.111181,0.200,7,1736.25
77,fepgate,6,0.115901,0.400,7,419.71
78,fepgate,6,0.118075,0.400,7,1737.93
79,fepgate,6,0.116109,0.200,7,415.31
80,fepgate,6,0.120234,0.200,7,1735.61
81,fepgate,6,0.120459,0.200,7,419.08
82,fepgate,6,0.114698,0.400,7,1744.60
83,fepgate,6,0.110738,0.200,7,414.80
84,fepgate,6,0.114837,0.200,7,1734.17
85,fepgate,6,0.119063,0.400,7,420.52
86,fepgate,6,0.119552,0.600,7,1735.80
87,fepgate,6,0.122447,0.200,7,414.98
88,fepgate,6,0.120274,0.200,7,1733.45
89,fepgate,6,0.115726,0.400,7,420.15
90,fepgate,6,0.119868,0.400,7,1736.18
91,fepgate,6,0.119418,0.400,7,415.08
92,fepgate,6,0.115200,0.200,7,1736.93
93,fepgate,6,0.112544,0.200,7,420.57
94,fepgate,6,0.117973,0.400,7,1734.92
95,fepgate,6,0.117151,0.200,7,414.73
96,fepgate,6,0.120061,0.200,7,1735.82
97,fepgate,6,0.114372,0.200,7,420.18
98,fepgate,6,0.121358,0.200,7,1735.43
99,fepgate,6,0.120079,0.200,7,415.19
100,fepgate,6,0.121351,0.200,7,1743.19
101,fepgate,6,0.119182,0.000,7,422.68
102,fepgate,6,0.121230,0.200,7,1736.73
103,fepgate,6,0.117636,0.200,7,420.86
104,fepgate,6,0.119033,0.200,7,1742.54
105,fepgate,6,0.117714,0.200,7,421.54
106,fepgate,6,0.119267,0.400,7,1740.12
107,fepgate,6,0.114809,0.200,7,420.63
108,fepgate,6,0.118668,0.200,7,1741.46
109,fepgate,6,0.111931,0.400,7,422.42
110,fepgate,6,0.118212,0.200,7,1740.13
111,fepgate,6,0.117220,0.400,7,419.62
112,fepgate,6,0.115158,0.400,7,1738.78
113,fepgate,6,0.119797,0.400,7,420.64
114,fepgate,6,0.117058,0.200,7,1740.62
115,fepgate,6,0.118464,0.200,7,421.42
116,fepgate,6,0.116276,0.400,7,1739.57
117,fepgate,6,0.117365,0.200,7,421.05
118,fepgate,6,0.121702,0.200,7,1739.68
119,fepgate,6,0.113938,0.200,7,420.89
120,fepgate,6,0.120277,0.200,7,1745.83
121,fepgate,6,0.117808,0.400,7,420.82
122,fepgate,6,0.116786,0.400,7,1739.18
123,fepgate,6,0.114122,0.400,7,423.54
124,fepgate,6,0.119522,0.200,7,1749.13
125,fepgate,6,0.119778,0.200,7,421.94
126,fepgate,6,0.114346,0.400,7,1753.08
127,fepgate,6,0.116182,0.200,7,426.29
128,fepgate,6,0.113350,0.200,7,1754.20
129,fepgate,6,0.119552,0.400,7,425.55
130,fepgate,6,0.120849,0.200,7,1758.12
131,fepgate,6,0.114380,0.400,7,418.86
132,fepgate,6,0.111384,0.200,7,1738.85
133,fepgate,6,0.118446,0.200,7,417.68
134,fepgate,6,0.118088,0.200,7,1733.09
135,fepgate,6,0.118976,0.200,7,418.51
136,fepgate,6,0.117616,0.200,7,1757.27
137,fepgate,6,0.114585,0.400,7,422.60
138,fepgate,6,0.117430,0.400,7,1742.95
139,fepgate,6,0.120154,0.200,7,422.51
140,fepgate,6,0.119368,0.200,7,1742.36
141,fepgate,6,0.118671,0.400,7,421.50
142,fepgate,6,0.117490,0.200,7,1745.68
143,fepgate,6,0.116756,0.200,2,421.87
144,fepgate,6,0.120345,0.000,7,1743.04
145,fepgate,6,0.116136,0.400,7,421.49
146,fepgate,6,0.120523,0.200,7,1742.84
147,fepgate,6,0.118429,0.200,7,424.62
148,fepgate,6,0.119548,0.200,7,1742.77
149,fepgate,6,0.118126,0.400,7,421.05
150,fepgate,6,0.117029,0.200,7,1744.21
151,fepgate,6,0.120373,0.200,7,422.74
152,fepgate,6,0.115979,0.400,7,1741.53
153,fepgate,6,0.116606,0.400,7,424.53
154,fepgate,6,0.117434,0.200,7,1745.48
155,fepgate,6,0.112526,0.200,7,441.44
156,fepgate,6,0.116130,0.400,7,1742.50
157,fepgate,6,0.111406,0.400,7,421.30
158,fepgate,6,0.115301,0.200,7,1743.52
159,fepgate,6,0.120319,0.200,7,420.69
160,fepgate,6,0.112855,0.400,7,1745.49
161,fepgate,6,0.114441,0.400,7,420.38
162,fepgate,6,0.118614,0.200,7,1742.44
163,fepgate,6,0.117997,0.400,7,421.59
164,fepgate,6,0.113363,0.200,7,1741.84
165,fepgate,6,0.119543,0.200,7,420.87
166,fepgate,6,0.117708,0.400,7,1743.60
167,fepgate,6,0.113146,0.200,7,421.52
168,fepgate,6,0.119697,0.400,7,1739.86
169,fepgate,6,0.116529,0.200,7,421.04
170,fepgate,6,0.119446,0.400,7,1748.92
171,fepgate,6,0.121080,0.000,7,422.23
172,fepgate,6,0.117632,0.200,7,1742.57
173,fepgate,6,0.117953,0.200,7,422.27
174,fepgate,6,0.114659,0.400,7,1747.23
175,fepgate,6,0.121371,0.200,7,421.07
176,fepgate,6,0.119304,0.200,7,1740.44
177,fepgate,6,0.117763,0.400,7,422.23
178,fepgate,6,0.116801,0.200,7,1744.38
179,fepgate,6,0.115634,0.200,7,422.28
180,fepgate,6,0.120481,0.400,7,1743.93
181,fepgate,6,0.119246,0.400,7,423.29
182,fepgate,6,0.113243,0.400,7,1740.16
183,fepgate,6,0.112995,0.200,7,421.21
184,fepgate,6,0.119768,0.400,7,1735.42
185,fepgate,6,0.114118,0.400,7,417.40
186,fepgate,6,0.119093,0.200,7,1735.18
187,fepgate,6,0.120054,0.000,7,421.49
188,fepgate,6,0.113710,0.400,7,1738.67
189,fepgate,6,0.121137,0.200,7,417.57
190,fepgate,6,0.117210,0.400,7,1737.07
191,fepgate,6,0.117054,0.400,7,420.72
192,fepgate,6,0.112688,0.400,7,1743.30
193,fepgate,6,0.116828,0.200,7,424.38
194,fepgate,6,0.116929,0.200,7,1740.91
195,fepgate,6,0.118399,0.200,7,423.77
196,fepgate,6,0.108376,0.400,7,1745.20
197,fepgate,6,0.112556,0.400,7,427.04
198,fepgate,6,0.119362,0.200,7,1739.69
199,fepgate,6,0.120348,0.200,7,422.52
200,fepgate,6,0.113844,0.200,7,1741.48
201,fepgate,6,0.110583,0.200,7,424.56
202,fepgate,6,0.119187,0.200,7,1742.73
203,fepgate,6,0.119609,0.200,7,420.92
204,fepgate,6,0.120913,0.200,7,1743.14
205,fepgate,6,0.117445,0.400,7,421.69
206,fepgate,6,0.116732,0.400,7,1744.73
207,fepgate,6,0.120852,0.400,7,419.85
208,fepgate,6,0.117031,0.200,7,1750.93
209,fepgate,6,0.117636,0.200,7,422.84
210,fepgate,6,0.113157,0.200,7,1749.80
211,fepgate,6,0.119176,0.400,7,419.26
212,fepgate,6,0.120833,0.400,7,1743.15
213,fepgate,6,0.115125,0.400,7,423.28
214,fepgate,6,0.118290,0.200,7,1742.24
215,fepgate,6,0.116129,0.400,7,419.14
216,fepgate,6,0.115156,0.400,7,1746.21
217,fepgate,6,0.121036,0.000,7,423.84
218,fepgate,6,0.118314,0.200,7,1743.01
219,fepgate,6,0.114962,0.400,7,419.50
220,fepgate,6,0.120092,0.200,7,1743.68
221,fepgate,6,0.114226,0.200,7,426.98
222,fepgate,6,0.115372,0.400,7,1742.12
223,fepgate,6,0.120869,0.200,7,420.16
224,fepgate,6,0.116871,0.200,7,1745.09
225,fepgate,6,0.120707,0.600,7,422.69
226,fepgate,6,0.117300,0.200,7,1739.86
227,fepgate,6,0.118113,0.200,7,420.92
228,fepgate,6,0.120120,0.200,7,1745.16
229,fepgate,6,0.118283,0.400,7,419.14
230,fepgate,6,0.116509,0.200,7,1749.84
231,fepgate,6,0.120025,0.400,7,421.06
232,fepgate,6,0.114942,0.200,7,1741.93
233,fepgate,6,0.115064,0.200,7,421.73
234,fepgate,6,0.113924,0.400,7,1742.79
235,fepgate,6,0.116749,0.200,7,420.65
236,fepgate,6,0.112690,0.400,7,1741.94
237,fepgate,6,0.119549,0.400,7,421.72
238,fepgate,6,0.121903,0.200,7,1741.61
239,fepgate,6,0.116484,0.400,7,419.06
240,fepgate,6,0.117809,0.600,7,1742.88
241,fepgate,6,0.114019,0.200,7,423.31
242,fepgate,6,0.114143,0.400,7,1741.44
243,fepgate,6,0.110407,0.200,7,422.92
244,fepgate,6,0.116754,0.200,7,1741.79
245,fepgate,6,0.117584,0.400,7,421.11
246,fepgate,6,0.120076,0.200,7,1739.91
247,fepgate,6,0.116317,0.200,7,421.33
248,fepgate,6,0.117112,0.200,7,1751.77
249,fepgate,6,0.115207,0.400,7,422.77
250,fepgate,6,0.119330,0.200,7,1742.93
251,fepgate,6,0.120107,0.400,7,421.57
252,fepgate,6,0.117281,0.200,7,1744.90
253,fepgate,6,0.116104,0.400,7,423.01
254,fepgate,6,0.120747,0.200,7,1742.31
255,fepgate,6,0.117526,0.200,7,421.74
256,fepgate,6,0.116411,0.400,7,1745.11
257,fepgate,6,0.118620,0.200,7,421.50
258,fepgate,6,0.119090,0.400,7,1744.18
259,fepgate,6,0.112689,0.400,7,422.26
260,fepgate,6,0.116795,0.400,7,1742.67
261,fepgate,6,0.114967,0.200,7,423.26
262,fepgate,6,0.120493,0.000,7,1750.34
263,fepgate,6,0.118145,0.400,7,425.96
264,fepgate,6,0.119715,0.200,7,1754.49
265,fepgate,6,0.115908,0.400,7,423.67
266,fepgate,6,0.116605,0.200,7,1763.76
267,fepgate,6,0.119622,0.200,7,434.34
268,fepgate,6,0.116497,0.400,7,1755.06
269,fepgate,6,0.117940,0.000,7,419.43
270,fepgate,6,0.121321,0.200,7,1731.87
271,fepgate,6,0.119073,0.200,7,419.87
272,fepgate,6,0.114564,0.200,7,1735.92
273,fepgate,6,0.117290,0.200,7,418.93
274,fepgate,6,0.112913,0.200,7,1735.19
275,fepgate,6,0.120097,0.400,7,419.19
276,fepgate,6,0.117848,0.200,7,1737.42
277,fepgate,6,0.121549,0.200,7,418.65
278,fepgate,6,0.113427,0.400,7,1734.96
279,fepgate,6,0.114490,0.400,7,416.40
280,fepgate,6,0.120988,0.000,7,1737.41
281,fepgate,6,0.119230,0.400,7,419.11
282,fepgate,6,0.113305,0.400,7,1737.38
283,fepgate,6,0.118861,0.400,7,416.38
284,fepgate,6,0.116614,0.400,7,1735.15
285,fepgate,6,0.117976,0.200,7,438.36
286,fepgate,6,0.120675,0.400,7,1733.51
287,fepgate,6,0.114136,0.400,7,416.74
288,fepgate,6,0.117190,0.000,7,1732.38
289,fepgate,6,0.118100,0.200,7,418.42
290,fepgate,6,0.121462,0.200,7,1738.24
291,fepgate,6,0.119564,0.200,7,415.66
292,fepgate,6,0.116275,0.200,7,1734.80
293,fepgate,6,0.115470,0.200,7,417.47
294,fepgate,6,0.118981,0.200,7,1732.29
295,fepgate,6,0.120356,0.200,7,417.63
296,fepgate,6,0.120173,0.200,7,1735.53
297,fepgate,6,0.114843,0.400,7,418.09
298,fepgate,6,0.119246,0.000,7,1740.61
299,fepgate,6,0.111651,0.400,7,415.84
